 Metric Date, Revenue_share , OI_share ,  NI_Growth  ,  Revenue_Growth  ,  GP_Margin  , OP_Margin , NP_Margin , EPS , EPS_GrowthCurrent_Ratio , Quick_Ratio , DE_Ratio , Interest_Coverage_Ratio , Leverage , Asset_Turnover_Ratio , Receivables_Turnover Ratio , OCFR , FCF , BV_share , DPS , Shares_Os , ROE , ROCE , Op_Margin , EPS_Growth , Current_Ratio , Receivables_Turnover_Ratio , OCF , symbol , NII_share , EBT_share , NI_Margin , NIM , CIR , LTD , ROA , NITR , NIncM , NPA , Tier1 , Tier2 , Interbank , NII_Growth , EBT_Growth ,
31-03-2024," 1,286.80 ", 27.60 , 23.80 , 11.30 , 10.80 ,, 1.50 , 18.70 ,, 1.40 , 1.10 , 3.50 , 0.50 , 3.10 ,,," 6,325.70 ", 199.70 , 10.00 , 148.40 , 0.10 , 0.10 , 2.10 , 11.30 , 1.40 , 6.90 ," 5,292.70 ",  QUESS  ,,,,,,,,,,,,,,,,
31-03-2020, 223.20 , 14.90 ,,, 21.80 ,, 4.90 , 11.00 ,, 1.30 , 0.70 , 4.80 , 0.40 , 1.60 ,,," 3,086.70 ", 81.40 ,, 111.10 , 0.10 , 0.10 , 6.70 ,, 2.00 , 5.90 ," 2,155.90 ",  RRKABEL  ,,,,,,,,,,,,,,,,
31-03-2021, 245.30 , 16.70 , 10.60 , 9.90 , 20.60 ,, 5.00 , 12.20 ,, 1.20 , 0.60 , 7.00 , 0.40 , 1.60 ,,, -236.40 , 94.20 , 10.00 , 111.10 , 0.10 , 0.10 , 6.80 , 9.90 , 2.20 , 6.50 , -710.60 ,  RRKABEL  ,,,,,,,,,,,,,,,,
31-03-2022, 394.90 , 23.20 , 58.00 , 61.00 , 17.30 ,, 4.90 , 19.30 ,, 1.10 , 0.60 , 11.20 , 0.40 , 2.10 ,,," 1,664.00 ", 112.60 , 18.00 , 111.10 , 0.20 , 0.20 , 5.90 , 61.00 , 2.10 , 8.50 , 981.70 ,  RRKABEL  ,,,,,,,,,,,,,,,,
31-03-2023, 504.10 , 23.70 , -11.30 , 27.70 , 17.90 ,, 3.40 , 17.10 ,, 1.00 , 0.90 , 6.50 , 0.50 , 2.10 ,,," 5,621.00 ", 127.80 , 4.50 , 111.10 , 0.10 , 0.10 , 4.70 , 27.70 , 1.80 , 9.50 ," 4,537.50 ",  RRKABEL  ,,,,,,,,,,,,,,,,
31-03-2024, 588.80 , 35.40 , 57.00 , 17.80 , 18.90 ,, 4.50 , 26.60 ,, 1.20 , 0.60 , 7.40 , 0.40 , 2.30 ,,," 5,287.00 ", 163.30 , 6.00 , 112.00 , 0.20 ,, 6.00 , 17.80 , 2.10 , 10.30 ," 3,389.90 ",  RRKABEL  ,,,,,,,,,,,,,,,,
31-03-2014, 109.20 , 13.60 ,,, 47.10 ,, 4.90 , 5.40 ,, 1.40 , 1.60 , 2.20 , 0.60 , 0.70 ,,," 2,116.10 ", 58.70 , 0.80 , 133.00 , 0.10 , 0.10 , 12.50 ,, 1.70 , 2.80 ," 1,371.30 ",  RADICO  ,,,,,,,,,,,,,,,,
31-03-2015, 111.90 , 12.20 , -5.10 , 2.50 , 50.50 ,, 4.50 , 5.10 ,, 1.30 , 1.50 , 1.80 , 0.60 , 0.70 ,,," 2,996.40 ", 62.30 , 0.80 , 133.00 , 0.10 , 0.10 , 10.90 , 2.50 , 1.50 , 3.10 ," 2,503.90 ",  RADICO  ,,,,,,,,,,,,,,,,
31-03-2016, 124.20 , 12.60 , 15.50 , 11.00 , 44.90 ,, 4.70 , 5.90 ,, 1.00 , 1.40 , 2.10 , 0.60 , 0.70 ,,, 65.00 , 73.50 , 0.80 , 133.00 , 0.10 , 0.10 , 10.10 , 11.00 , 1.20 , 2.70 , -363.40 ,  RADICO  ,,,,,,,,,,,,,,,,
31-03-2017, 126.30 , 12.80 , 2.60 , 1.70 , 44.10 ,, 4.80 , 6.00 ,, 0.90 , 1.10 , 2.20 , 0.50 , 0.80 ,,," 2,710.70 ", 78.50 , 0.80 , 133.00 , 0.10 , 0.10 , 10.20 , 1.70 , 1.20 , 2.70 ," 2,520.10 ",  RADICO  ,,,,,,,,,,,,,,,,
31-03-2018, 136.70 , 16.90 , 54.60 , 8.50 , 46.60 ,, 6.80 , 9.30 ,, 1.00 , 0.90 , 3.40 , 0.50 , 0.80 ,,," 3,594.30 ", 86.80 , 1.00 , 133.30 , 0.10 , 0.10 , 12.40 , 8.50 , 1.30 , 2.90 ," 3,157.80 ",  RADICO  ,,,,,,,,,,,,,,,,
31-03-2019, 157.20 , 23.30 , 56.60 , 15.00 , 50.40 ,, 9.30 , 14.60 ,, 1.10 , 0.70 , 9.10 , 0.40 , 0.90 ,,," 3,845.30 ", 100.10 , 1.20 , 133.40 , 0.10 , 0.10 , 14.80 , 15.00 , 1.60 , 3.30 ," 3,086.90 ",  RADICO  ,,,,,,,,,,,,,,,,
31-03-2020, 181.90 , 23.70 , 18.00 , 15.70 , 47.30 ,, 9.40 , 17.20 ,, 1.20 , 0.60 , 10.20 , 0.40 , 1.00 ,,," 1,395.20 ", 115.60 , 2.00 , 133.40 , 0.10 , 0.10 , 13.00 , 15.70 , 1.70 , 2.90 , 596.90 ,  RADICO  ,,,,,,,,,,,,,,,,
31-03-2021, 179.60 , 26.60 , 21.00 , -1.20 , 48.50 ,, 11.60 , 20.80 ,, 1.40 , 0.50 , 16.70 , 0.30 , 0.90 ,,," 4,989.70 ", 134.30 , 2.40 , 133.50 , 0.20 , 0.20 , 14.80 , -1.20 , 2.10 , 3.40 ," 3,701.80 ",  RADICO  ,,,,,,,,,,,,,,,,
31-03-2022, 214.60 , 24.90 , -5.00 , 19.60 , 43.70 ,, 9.20 , 19.70 ,, 1.60 , 0.40 , 27.10 , 0.30 , 1.00 ,,," 3,588.20 ", 151.70 , 3.00 , 133.60 , 0.10 , 0.10 , 11.60 , 19.60 , 2.50 , 3.80 ," 2,220.30 ",  RADICO  ,,,,,,,,,,,,,,,,
31-03-2023, 235.10 , 21.10 , -16.30 , 9.60 , 40.70 ,, 7.00 , 16.50 ,, 1.10 , 0.70 , 13.20 , 0.40 , 0.80 ,,," 9,723.20 ", 165.20 , 3.00 , 133.70 , 0.10 , 0.10 , 9.00 , 9.60 , 1.70 , 3.80 ," 2,386.50 ",  RADICO  ,,,,,,,,,,,,,,,,
31-03-2024, 308.10 , 29.30 , 19.00 , 31.10 , 42.50 ,, 6.40 , 19.60 ,, 1.10 , 0.70 , 6.60 , 0.40 , 1.00 ,,," 4,350.50 ", 182.50 , 3.00 , 133.70 , 0.10 , 0.10 , 9.50 , 31.00 , 1.70 , 4.20 ," 1,828.70 ",  RADICO  ,,,,,,,,,,,,,,,,
31-03-2015, 15.10 , 0.70 ,,, 8.00 ,, 10.70 , 1.60 ,, 0.30 , 4.30 , 2.00 , 0.80 , 0.20 ,,," 1,174.10 ", 14.70 , 0.20 ," 2,085.00 ", 0.10 , 0.10 , 4.50 ,, 1.30 , 12.00 ," 1,134.50 ",  RVNL  ,,,,,,,,,,,,,,,,
31-03-2016, 21.80 , 1.00 , 27.50 , 44.30 , 7.70 ,, 9.50 , 2.10 ,, 0.30 , 5.50 , 2.60 , 0.80 , 0.20 ,,," 6,572.50 ", 16.40 , 0.60 ," 2,085.00 ", 0.10 , 0.10 , 4.70 , 44.30 , 1.20 , 7.70 ," 6,520.90 ",  RVNL  ,,,,,,,,,,,,,,,,
31-03-2017, 28.40 , 1.30 , 3.30 , 30.30 , 7.60 ,, 7.50 , 2.10 ,, 1.80 , 1.50 , 2.50 , 0.60 , 0.70 ,,," 7,417.10 ", 17.10 , 1.50 ," 2,085.00 ", 0.10 , 0.10 , 4.70 , 30.30 , 2.10 , 12.30 ," 5,707.50 ",  RVNL  ,,,,,,,,,,,,,,,,
31-03-2018, 36.40 , 1.80 , 28.40 , 28.40 , 7.60 ,, 7.50 , 2.70 ,, 2.70 , 1.10 , 2.60 , 0.50 , 0.90 ,,," -2,800.20 ", 18.80 , 0.80 ," 2,085.00 ", 0.10 , 0.10 , 5.00 , 28.40 , 2.70 , 8.00 ," -3,626.70 ",  RVNL  ,,,,,,,,,,,,,,,,
31-03-2019, 48.30 , 2.50 , 20.80 , 32.50 , 7.60 ,, 6.80 , 3.30 ,, 1.80 , 1.80 , 4.00 , 0.60 , 0.80 ,,," -6,784.10 ", 21.10 , 0.10 ," 2,085.00 ", 0.20 , 0.10 , 5.20 , 32.50 , 1.80 , 2.30 ," -6,950.60 ",  RVNL  ,,,,,,,,,,,,,,,,
31-03-2020, 69.70 , 3.70 , 10.00 , 44.30 , 7.70 ,, 5.20 , 3.60 ,, 3.20 , 1.40 , 7.70 , 0.60 , 1.20 ,,," -9,441.60 ", 24.60 , 1.10 ," 2,085.00 ", 0.10 , 0.10 , 5.30 , 44.30 , 3.20 , 5.40 ," -9,617.00 ",  RVNL  ,,,,,,,,,,,,,,,,
31-03-2021, 73.90 , 4.10 , 31.10 , 6.00 , 7.60 ,, 6.40 , 4.80 ,, 4.00 , 1.50 , 1.90 , 0.60 , 1.10 ,,," 5,623.50 ", 27.00 , 1.60 ," 2,085.00 ", 0.20 , 0.10 , 5.60 , 6.00 , 4.00 , 3.60 ," 4,194.20 ",  RVNL  ,,,,,,,,,,,,,,,,
31-03-2022, 93.00 , 5.60 , 12.00 , 25.80 , 7.60 ,, 5.70 , 5.30 ,, 2.10 , 2.20 , 2.10 , 0.70 , 1.00 ,,," 49,097.70 ", 30.30 , 1.80 ," 2,085.00 ", 0.20 , 0.10 , 6.00 , 25.80 , 2.10 , 5.60 ," 47,934.30 ",  RVNL  ,,,,,,,,,,,,,,,,
31-03-2023, 97.30 , 5.90 , 28.00 , 4.60 , 7.70 ,, 7.00 , 6.80 ,, 2.00 , 1.50 , 2.10 , 0.60 , 1.10 ,,," -40,150.80 ", 35.10 , 2.10 ," 2,085.00 ", 0.20 , 0.10 , 6.00 , 4.60 , 2.00 , 7.50 ," -40,762.60 ",  RVNL  ,,,,,,,,,,,,,,,,
31-03-2024, 105.00 , 12.10 , 10.80 , 7.90 , 7.80 ,, 7.20 , 7.60 ,, 2.10 , 1.20 , 4.40 , 0.60 , 1.10 ,,," 32,948.60 ", 41.90 , 2.10 ," 2,085.20 ", 0.20 , 0.10 , 11.50 , 7.90 , 2.10 , 14.10 ," 29,544.30 ",  RVNL  ,,,,,,,,,,,,,,,,
31-03-2014, 14.00 , 2.60 ,,, 54.50 ,, 30.70 , 4.30 ,, 2.80 , 1.30 ,, 0.60 , 0.20 ,,," 1,243.90 ", 28.40 , 0.50 , 320.90 , 0.20 , 0.20 , 18.80 ,, 2.80 , 4.20 , -34.80 ,  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2015, 15.00 , 2.90 , -12.20 , 7.30 , 53.20 ,, 25.10 , 3.80 ,, 3.30 , 1.00 ,, 0.50 , 0.20 ,,," 4,299.80 ", 31.30 , 0.50 , 320.90 , 0.10 , 0.10 , 19.40 , 7.20 , 3.30 , 4.10 ," 1,647.10 ",  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2016, 18.00 , 3.30 , -15.10 , 19.80 , 50.60 ,, 17.80 , 3.20 ,, 1.80 , 1.00 ,, 0.50 , 0.30 ,,," 4,513.60 ", 33.80 , 1.30 , 320.90 , 0.10 , 0.10 , 18.60 , 19.80 , 1.80 , 2.10 ," 1,545.50 ",  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2017, 26.50 , 4.40 , 24.60 , 47.30 , 35.70 ,, 15.00 , 4.00 ,, 1.50 , 1.00 ,, 0.50 , 0.40 ,,," 4,515.70 ", 36.10 ,, 320.90 , 0.10 , 0.10 , 16.40 , 47.30 , 1.50 , 2.50 ," 2,537.70 ",  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2018, 30.40 , 4.50 , 4.60 , 14.80 , 31.80 ,, 13.70 , 4.20 ,,, 0.90 , 65.80 , 0.50 , 0.40 ,,," 1,738.70 ", 38.30 , 1.90 , 320.90 , 0.10 , 0.10 , 14.90 , 14.70 , 1.60 , 1.80 , 408.80 ,  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2019, 31.30 , 5.90 , -16.70 , 2.70 , 33.40 ,, 11.10 , 3.50 ,, 1.40 , 0.70 , 23.80 , 0.40 , 0.50 ,,," 1,191.60 ", 40.20 , 2.00 , 320.90 , 0.10 , 0.10 , 19.00 , 2.70 , 1.40 , 1.90 , 354.10 ,  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2020, 35.20 , 6.30 , 26.40 , 12.40 , 32.80 ,, 12.50 , 4.40 ,, 1.30 , 0.80 , 31.00 , 0.40 , 0.50 ,,," 2,504.70 ", 42.70 , 2.10 , 320.90 , 0.10 , 0.10 , 18.00 , 12.40 , 1.30 , 1.60 ," 1,733.20 ",  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2021, 42.90 , 5.90 , 1.00 , 22.10 , 32.10 ,, 10.30 , 4.40 ,, 1.50 , 0.90 , 76.00 , 0.50 , 0.50 ,,," 4,369.00 ", 44.00 , 2.20 , 320.90 , 0.10 , 0.10 , 13.70 , 22.10 , 1.50 , 1.60 ," 3,475.40 ",  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2022, 48.30 , 6.80 , 46.70 , 12.40 , 26.10 ,, 13.50 , 6.50 ,, 1.30 , 0.90 , 82.00 , 0.50 , 0.50 ,,," 3,655.80 ", 47.60 , 2.40 , 320.90 , 0.10 , 0.10 , 14.10 , 12.40 , 1.30 , 1.60 ," 2,497.60 ",  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2023, 61.20 , 7.30 , -9.50 , 26.80 , 21.50 ,, 9.60 , 5.90 ,, 1.40 , 1.00 , 98.60 , 0.50 , 0.60 ,,," 4,066.10 ", 51.40 , 2.60 , 320.90 , 0.10 , 0.10 , 11.90 , 26.80 , 1.40 , 1.50 ," 2,295.40 ",  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2024, 80.00 , 9.50 , 30.20 , 30.80 , 19.70 ,, 9.60 , 7.70 ,, 1.20 , 1.20 , 53.60 , 0.50 , 0.60 ,,," 7,660.30 ", 56.90 ,, 321.00 , 0.10 , 0.10 , 11.90 , 30.80 , 1.20 , 2.00 ," 5,563.60 ",  RAILTEL  ,,,,,,,,,,,,,,,,
31-03-2019, 59.10 , 9.60 ,,, 67.20 ,, 8.20 , 4.90 ,, 1.40 , 1.50 , 2.30 , 0.60 , 0.60 ,,," 2,147.30 ", 40.50 , 0.50 , 91.80 , 0.10 , 0.10 , 16.20 ,, 1.40 , 15.50 ," 1,272.40 ",  RAINBOW  ,,,,,,,,,,,,,,,,
31-03-2020, 78.30 , 13.90 , 25.00 , 32.50 , 66.80 ,, 7.70 , 6.10 ,, 1.40 , 1.50 , 2.90 , 0.60 , 0.70 ,,," 2,449.20 ", 44.60 , 1.50 , 91.80 , 0.10 , 0.10 , 17.70 , 32.50 , 1.60 , 16.40 ," 1,704.10 ",  RAINBOW  ,,,,,,,,,,,,,,,,
31-03-2021, 70.80 , 9.70 , -28.20 , -9.60 , 65.30 ,, 6.20 , 4.40 ,, 1.50 , 1.40 , 2.10 , 0.60 , 0.60 ,,," 2,188.10 ", 48.80 , 1.00 , 91.80 , 0.10 , 0.10 , 13.80 , -9.60 , 1.60 , 14.80 ," 1,427.10 ",  RAINBOW  ,,,,,,,,,,,,,,,,
31-03-2022, 104.20 , 23.70 , 245.50 , 49.80 , 66.10 ,, 14.20 , 14.80 ,, 2.20 , 1.10 , 4.20 , 0.50 , 0.80 ,,," 2,859.60 ", 64.90 , 2.00 , 93.40 , 0.20 , 0.20 , 22.80 , 49.80 , 2.30 , 24.10 ," 2,237.30 ",  RAINBOW  ,,,,,,,,,,,,,,,,
31-03-2023, 116.30 , 30.60 , 52.50 , 20.50 , 71.90 ,, 18.00 , 20.90 ,, 3.20 , 0.70 , 5.70 , 0.40 , 0.70 ,,," 4,685.30 ", 105.50 , 3.00 , 100.90 , 0.20 ,, 26.30 , 20.50 , 3.30 , 20.10 ," 3,272.30 ",  RAINBOW  ,,,,,,,,,,,,,,,,
31-03-2024, 127.80 , 31.20 , 2.90 , 10.50 , 73.70 ,, 16.70 , 21.40 ,, 4.00 , 0.70 , 5.40 , 0.40 , 0.60 ,,," 6,749.80 ", 124.60 , 3.00 , 101.50 , 0.20 ,, 24.40 , 10.50 , 4.20 , 18.40 ," 3,214.00 ",  RAINBOW  ,,,,,,,,,,,,,,,,
31-03-2014, 989.20 , 31.80 ,,, 3.50 ,, 1.20 , 12.10 ,, 1.20 , 3.10 , 2.80 , 0.80 , 2.60 ,,," -23,868.10 ", 92.90 , 1.00 , 295.20 , 0.10 ,, 3.20 ,, 1.30 , 12.10 ," -25,022.90 ",  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2015," 1,709.00 ", 40.80 , 83.20 , 72.80 , 3.10 ,, 1.30 , 22.20 ,, 1.20 , 3.80 , 2.60 , 0.80 , 3.10 ,,," 43,429.20 ", 113.80 , 1.00 , 295.30 , 0.20 ,, 2.40 , 72.80 , 1.20 , 16.90 ," 41,854.00 ",  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2016," 5,594.40 ", 55.80 , 63.20 , 227.30 , 1.30 ,, 0.60 , 36.20 ,, 1.10 , 3.40 , 3.00 , 0.80 , 7.90 ,,," 32,335.70 ", 162.00 , 1.00 , 295.30 , 0.20 , 0.20 , 1.00 , 227.30 , 1.20 , 33.80 ," 20,699.10 ",  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2017," 8,200.60 ", 57.10 , 16.30 , 46.60 , 0.90 ,, 0.50 , 42.10 ,, 1.20 , 3.10 , 5.00 , 0.80 , 10.00 ,,," 24,764.80 ", 199.30 , 1.10 , 295.30 , 0.20 , 0.20 , 0.70 , 46.60 , 1.20 , 48.20 ," 24,737.60 ",  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2018," 6,356.20 ", 61.50 , 1.80 , -22.50 , 1.20 ,, 0.70 , 42.90 ,, 1.20 , 2.30 , 3.70 , 0.70 , 8.00 ,,," -28,161.20 ", 243.00 , 1.00 , 295.30 , 0.20 , 0.20 , 1.00 , -22.50 , 1.30 , 47.00 ," -28,695.90 ",  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2019," 5,953.40 ", 58.80 , 2.10 , -6.30 , 1.30 ,, 0.70 , 43.80 ,, 1.10 , 2.30 , 4.00 , 0.70 , 6.10 ,,," 37,164.40 ", 299.40 , 1.00 , 295.30 , 0.10 , 0.10 , 1.00 , -6.30 , 1.30 , 28.60 ," 34,824.40 ",  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2020," 6,624.80 ", 50.20 , -6.70 , 11.30 , 1.10 ,, 0.60 , 40.80 ,, 1.20 , 1.90 , 7.10 , 0.70 , 6.40 ,,," 27,130.10 ", 356.80 , 1.00 , 295.30 , 0.10 ,, 0.80 , 11.30 , 1.40 , 21.00 ," 25,724.20 ",  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2021," 8,748.50 ", 35.10 , -29.90 , 32.10 , 0.60 ,, 0.30 , 28.60 ,, 1.10 , 1.10 , 7.40 , 0.50 , 11.00 ,,," -1,02,247.70 ", 380.10 , 1.00 , 295.30 , 0.10 ,, 0.40 , 32.10 , 1.70 , 25.00 ," -1,02,515.50 ",  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2022," 8,235.30 ", 37.80 , 19.50 , -5.90 , 0.70 ,, 0.40 , 34.20 ,, 1.20 , 0.90 , 13.50 , 0.50 , 10.20 ,,, 832.70 , 421.50 , 1.00 , 295.30 , 0.10 ,, 0.50 , -5.90 , 1.90 , 22.70 , -43.80 ,  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2023," 11,505.30 ", 52.50 , 41.90 , 39.70 , 0.60 ,, 0.40 , 48.50 ,, 1.70 , 0.60 , 19.30 , 0.40 , 14.90 ,,," 11,851.70 ", 498.70 ,, 295.30 , 0.10 ,, 0.50 , 39.70 , 2.40 , 32.80 ," 4,632.70 ",  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2024," 9,552.90 ", 17.20 , -76.60 , -17.30 , 0.30 ,, 0.10 , 11.40 ,, 2.20 , 0.40 , 3.60 , 0.30 , 12.70 ,,," 3,839.00 ", 518.50 ,, 294.10 ,  -    ,, 0.20 , -17.30 , 2.80 , 24.90 ," 3,160.50 ",  RAJESHEXPO  ,,,,,,,,,,,,,,,,
31-03-2014, 34.60 , 2.70 ,,, 28.20 ,, 1.90 , 0.70 ,, 0.60 , 2.20 , 1.80 , 0.70 , 0.40 ,,," 3,105.50 ", 25.40 , 0.20 , 126.50 ,  -    ,  -    , 7.70 ,, 1.10 , 3.20 , 197.60 ,  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2015, 55.60 , 7.50 , 791.70 , 72.00 , 42.80 ,, 10.00 , 5.60 ,, 0.70 , 2.50 , 3.70 , 0.70 , 0.50 ,,," 3,431.50 ", 30.30 , 0.40 , 135.30 , 0.20 , 0.10 , 13.40 , 72.00 , 1.00 , 2.50 , 436.80 ,  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2016, 65.20 , 9.30 , -27.70 , 21.10 , 50.90 ,, 6.00 , 3.90 ,, 0.60 , 2.60 , 3.00 , 0.70 , 0.50 ,,," 2,745.50 ", 33.70 , 0.40 , 139.70 , 0.10 , 0.10 , 14.20 , 21.10 , 1.00 , 2.70 ," 1,035.20 ",  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2017, 64.20 , 6.10 , -79.40 , 1.10 , 46.80 ,, 1.20 , 0.80 ,, 0.60 , 3.00 , 1.30 , 0.70 , 0.50 ,,," 2,530.10 ", 32.70 , 0.20 , 143.30 ,  -    ,  -    , 9.50 , 1.10 , 0.80 , 2.10 ," 1,435.70 ",  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2018, 95.00 , 13.00 , 746.30 , 61.90 , 40.50 ,, 6.40 , 6.00 ,, 0.70 , 1.70 , 3.50 , 0.60 , 0.70 ,,," 2,399.00 ", 48.30 , 0.20 , 157.00 , 0.10 , 0.10 , 13.60 , 61.90 , 1.10 , 2.90 ," 1,271.10 ",  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2019, 118.50 , 16.10 , 26.50 , 29.50 , 38.60 ,, 6.20 , 7.40 ,, 0.70 , 1.50 , 4.40 , 0.60 , 0.90 ,,," 5,221.10 ", 53.50 , 0.30 , 163.00 , 0.10 , 0.10 , 13.60 , 29.50 , 1.10 , 3.80 ," 2,674.20 ",  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2020, 74.60 , 5.60 , -91.90 , -37.00 , 42.30 ,, 0.80 , 0.60 ,, 0.50 , 1.50 , 1.50 , 0.60 , 0.50 ,,," 4,817.80 ", 53.70 ,, 163.00 ,  -    ,  -    , 7.60 , -37.00 , 1.00 , 3.50 ," 2,541.90 ",  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2021, 80.40 , 6.70 , 113.20 , 6.00 , 42.20 ,, 1.60 , 1.30 ,, 0.70 , 2.10 , 1.60 , 0.70 , 0.50 ,,," 3,704.20 ", 55.00 ,, 160.40 ,  -    ,  -    , 8.30 , 6.00 , 1.10 , 2.20 ," 1,395.30 ",  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2022, 145.10 , 21.80 , 858.10 , 80.00 , 42.70 ,, 8.50 , 12.40 ,, 0.80 , 2.20 , 4.70 , 0.70 , 0.70 ,,," 3,429.10 ", 67.40 , 0.50 , 159.90 , 0.20 , 0.10 , 15.00 , 80.00 , 1.30 , 2.60 , 430.60 ,  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2023, 199.70 , 31.40 , 25.30 , 37.60 , 43.10 ,, 7.80 , 15.50 ,, 0.60 , 1.80 , 5.80 , 0.60 , 0.90 ,,," 11,020.30 ", 82.70 , 2.00 , 159.90 , 0.20 , 0.10 , 15.70 , 37.60 , 1.30 , 4.10 ," 7,452.80 ",  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2024, 234.80 , 34.60 , 37.60 , 23.90 , 43.30 ,, 8.60 , 20.30 ,, 0.80 , 1.00 , 3.80 , 0.50 , 0.70 ,,," 12,101.90 ", 159.30 , 2.00 , 168.40 , 0.10 , 0.10 , 14.70 , 23.90 , 1.50 , 4.70 ," 6,210.60 ",  RKFORGE  ,,,,,,,,,,,,,,,,
31-03-2014, 119.40 , 8.80 ,,, 19.90 ,, 3.70 , 4.40 ,, 1.20 , 1.30 , 4.70 , 0.60 , 1.20 ,,," 5,378.20 ", 45.10 , 1.50 , 551.70 , 0.10 , 0.10 , 7.30 ,, 1.60 , 2.40 ," 3,153.30 ",  RCF  ,,,,,,,,,,,,,,,,
31-03-2015, 140.40 , 12.40 , 43.40 , 17.50 , 50.90 ,, 4.50 , 6.30 ,, 1.30 , 1.30 , 7.60 , 0.60 , 1.20 ,,," 4,191.50 ", 49.20 , 1.80 , 551.70 , 0.10 , 0.10 , 8.80 , 17.50 , 1.60 , 2.30 ," 2,117.20 ",  RCF  ,,,,,,,,,,,,,,,,
31-03-2016, 147.70 , 7.50 , -51.10 , 5.20 , 55.20 ,, 2.10 , 3.10 ,, 1.10 , 1.70 , 2.90 , 0.60 , 1.10 ,,," -3,667.20 ", 51.10 , 1.10 , 551.70 , 0.10 , 0.10 , 5.10 , 5.20 , 1.40 , 1.90 ," -6,334.80 ",  RCF  ,,,,,,,,,,,,,,,,
31-03-2017, 128.70 , 6.10 , 6.00 , -12.90 , 54.70 ,, 2.50 , 3.20 ,, 1.30 , 1.20 , 3.60 , 0.60 , 1.10 ,,," 17,833.10 ", 53.00 , 1.10 , 551.70 , 0.10 , 0.10 , 4.70 , -12.90 , 1.60 , 1.90 ," 15,954.00 ",  RCF  ,,,,,,,,,,,,,,,,
31-03-2018, 131.50 , 2.90 , -56.00 , 2.20 , 54.40 ,, 1.10 , 1.40 ,, 1.30 , 1.20 , 2.40 , 0.50 , 1.10 ,,," 15,790.20 ", 53.10 , 0.60 , 551.70 ,  -    ,  -    , 2.20 , 2.20 , 1.70 , 2.50 ," 10,781.20 ",  RCF  ,,,,,,,,,,,,,,,,
31-03-2019, 161.10 , 6.20 , 68.60 , 22.50 , 52.70 ,, 1.50 , 2.40 ,, 1.00 , 1.90 , 2.20 , 0.70 , 1.00 ,,," -13,336.60 ", 54.90 , 0.80 , 551.70 ,  -    ,  -    , 3.90 , 22.50 , 1.30 , 2.00 ," -16,364.30 ",  RCF  ,,,,,,,,,,,,,,,,
31-03-2020, 175.80 , 8.80 , 55.80 , 9.10 , 50.40 ,, 2.10 , 3.80 ,, 1.10 , 2.20 , 2.10 , 0.70 , 0.90 ,,, -970.00 , 57.60 , 2.80 , 551.70 , 0.10 , 0.10 , 5.00 , 9.10 , 1.20 , 2.10 ," -5,224.70 ",  RCF  ,,,,,,,,,,,,,,,,
31-03-2021, 150.10 , 10.30 , 85.40 , -14.60 , 53.10 ,, 4.60 , 7.00 ,, 1.30 , 1.30 , 3.20 , 0.60 , 1.10 ,,," 54,569.60 ", 60.70 , 3.00 , 551.70 , 0.10 , 0.10 , 6.90 , -14.60 , 1.60 , 5.70 ," 52,110.90 ",  RCF  ,,,,,,,,,,,,,,,,
31-03-2022, 232.20 , 14.70 , 82.90 , 54.70 , 49.00 ,, 5.50 , 12.70 ,, 0.90 , 1.70 , 6.70 , 0.60 , 1.20 ,,," -4,221.40 ", 70.40 , 3.90 , 551.70 , 0.20 , 0.10 , 6.30 , 54.70 , 1.30 , 4.20 ," -5,920.90 ",  RCF  ,,,,,,,,,,,,,,,,
